IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.246.240.4,2086,0,false,ORD,North America,Chicago,316,0.00
13.247.56.24,80,0,false,ORD,North America,Chicago,316,0.00
13.245.82.168,8880,0,false,ORD,North America,Chicago,320,0.00
13.247.56.24,443,0,false,ORD,North America,Chicago,316,0.00
13.246.37.129,2096,0,false,ORD,North America,Chicago,313,0.00
13.247.56.24,8443,0,false,ORD,North America,Chicago,314,0.00
13.247.98.217,443,0,false,ORD,North America,Chicago,311,0.00
13.246.240.4,2083,0,false,ORD,North America,Chicago,318,0.00
13.245.28.205,2053,0,false,ORD,North America,Chicago,319,0.00
13.245.231.54,2096,0,false,ORD,North America,Chicago,316,0.00
13.246.37.129,8080,0,false,ORD,North America,Chicago,318,0.00
13.247.89.191,2095,0,false,ORD,North America,Chicago,310,0.00
13.247.67.27,2083,0,false,ORD,North America,Chicago,311,0.00
13.247.67.27,443,0,false,ORD,North America,Chicago,312,0.00
13.247.67.27,8080,0,false,ORD,North America,Chicago,313,0.00
13.247.56.24,2053,0,false,ORD,North America,Chicago,318,0.00
13.50.105.250,80,0,false,ARN,Europe,Stockholm,198,0.00
13.245.164.115,2083,0,false,ORD,North America,Chicago,313,0.00
13.244.98.19,2096,0,false,ORD,North America,Chicago,320,0.00
13.244.98.19,2087,0,false,ORD,North America,Chicago,312,0.00
13.247.98.217,8880,0,false,ORD,North America,Chicago,314,0.00
13.245.82.168,80,0,false,ORD,North America,Chicago,315,0.00
13.247.96.131,2053,0,false,ORD,North America,Chicago,317,0.00
13.245.231.54,2087,0,false,ORD,North America,Chicago,314,0.00
13.247.56.24,2082,0,false,ORD,North America,Chicago,320,0.00
13.245.231.54,8443,0,false,ORD,North America,Chicago,313,0.00
13.245.237.206,2083,0,false,ORD,North America,Chicago,314,0.00
52.67.156.190,8080,0,false,ORD,North America,Chicago,370,0.00
52.67.156.190,2086,0,false,ORD,North America,Chicago,373,0.00
13.247.96.131,2087,0,false,ORD,North America,Chicago,320,0.00
52.67.156.190,2096,0,false,ORD,North America,Chicago,405,0.00
52.67.156.190,2083,0,false,ORD,North America,Chicago,348,0.00
13.245.171.67,2086,0,false,ORD,North America,Chicago,317,0.00
52.67.156.190,2095,0,false,ORD,North America,Chicago,341,0.00
54.94.204.20,80,0,false,ORD,North America,Chicago,351,0.00
52.67.156.190,80,0,false,ORD,North America,Chicago,345,0.00
52.67.156.190,2082,0,false,ORD,North America,Chicago,373,0.00
52.67.156.190,8443,0,false,ORD,North America,Chicago,366,0.00
13.247.96.131,2082,0,false,ORD,North America,Chicago,320,0.00
13.57.185.10,2096,0,false,ORD,North America,Chicago,176,0.00
13.247.96.131,2095,0,false,ORD,North America,Chicago,314,0.00
54.233.119.172,80,0,false,ORD,North America,Chicago,358,0.00
54.207.127.14,80,0,false,ORD,North America,Chicago,372,0.00
13.57.185.10,2052,0,false,ORD,North America,Chicago,171,0.00
52.67.156.190,2087,0,false,ORD,North America,Chicago,367,0.00
52.67.156.190,8880,0,false,ORD,North America,Chicago,356,0.00
13.57.185.10,80,0,false,ORD,North America,Chicago,176,0.00
52.67.156.190,2052,0,false,ORD,North America,Chicago,353,0.00
13.57.185.10,8080,0,false,ORD,North America,Chicago,176,0.00
52.67.10.183,80,0,false,ORD,North America,Chicago,348,0.00
52.67.156.190,443,0,false,ORD,North America,Chicago,341,0.00
13.247.89.191,2053,0,false,ORD,North America,Chicago,313,0.00
52.67.156.190,2053,0,false,ORD,North America,Chicago,405,0.00
13.245.171.67,443,0,false,ORD,North America,Chicago,320,0.00
52.66.8.202,2087,0,false,ORD,North America,Chicago,55,0.00
52.66.8.202,2095,0,false,ORD,North America,Chicago,61,0.00
15.236.246.254,80,0,false,CDG,Europe,Paris,172,0.00
18.185.104.46,8080,0,false,ORD,North America,Chicago,182,0.00
18.185.104.46,2083,0,false,ORD,North America,Chicago,179,0.00
18.185.104.46,2082,0,false,ORD,North America,Chicago,185,0.00
18.185.104.46,2053,0,false,ORD,North America,Chicago,180,0.00
18.185.104.46,2052,0,false,ORD,North America,Chicago,181,0.00
18.185.104.46,80,0,false,ORD,North America,Chicago,181,0.00
18.185.104.46,443,0,false,ORD,North America,Chicago,183,0.00
18.185.104.46,2095,0,false,ORD,North America,Chicago,179,0.00
18.185.104.46,2086,0,false,ORD,North America,Chicago,182,0.00
18.185.104.46,2096,0,false,ORD,North America,Chicago,179,0.00
18.185.104.46,8880,0,false,ORD,North America,Chicago,182,0.00
18.185.104.46,2087,0,false,ORD,North America,Chicago,183,0.00
18.185.104.46,8443,0,false,ORD,North America,Chicago,179,0.00
52.66.8.202,2083,0,false,ORD,North America,Chicago,60,0.00
52.66.8.202,443,0,false,ORD,North America,Chicago,60,0.00
13.245.28.205,2095,0,false,ORD,North America,Chicago,315,0.00
13.244.100.131,2052,0,false,ORD,North America,Chicago,312,0.00
13.244.100.131,80,0,false,ORD,North America,Chicago,314,0.00
13.246.201.148,8443,0,false,ORD,North America,Chicago,313,0.00
52.65.193.254,80,0,false,ORD,North America,Chicago,97,0.00
35.182.168.151,80,0,false,ORD,North America,Chicago,234,0.00
15.236.106.236,80,0,false,ORD,North America,Chicago,177,0.00
13.41.165.111,80,0,false,LHR,Europe,London,167,0.00
13.250.30.47,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.209.13,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
15.237.207.101,80,0,false,ORD,North America,Chicago,179,0.00
15.206.2.5,80,0,false,BOM,Asia Pacific,Mumbai,57,0.00
13.40.43.189,80,0,false,LHR,Europe,London,168,0.00
15.197.208.38,80,0,false,ORD,North America,Chicago,2,0.00
3.33.203.116,80,0,false,ORD,North America,Chicago,1,0.00
75.2.32.4,443,443,true,IAD,North America,Ashburn,1,0.00
18.142.252.149,2095,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.64.107,443,0,true,SIN,Asia Pacific,Singapore,1,0.00
13.212.242.225,2087,0,false,ORD,North America,Chicago,1,0.00
13.212.129.35,2052,0,false,ORD,North America,Chicago,1,0.00
18.143.11.143,80,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.212.162.143,2052,0,false,ORD,North America,Chicago,1,0.00
13.212.243.246,2095,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,2053,0,false,ORD,North America,Chicago,1,0.00
13.212.178.234,443,0,false,ORD,North America,Chicago,1,0.00
13.212.243.246,2086,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,8880,0,false,ORD,North America,Chicago,1,0.00
13.212.243.246,443,0,false,ORD,North America,Chicago,1,0.00
13.212.122.2,8080,0,false,ORD,North America,Chicago,1,0.00
13.229.156.7,2083,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,2083,0,false,ORD,North America,Chicago,1,0.00
13.212.178.234,2053,0,false,ORD,North America,Chicago,1,0.00
13.212.178.234,2086,0,false,ORD,North America,Chicago,1,0.00
13.212.243.246,8443,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,8443,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,2082,0,false,ORD,North America,Chicago,1,0.00
13.212.129.35,2082,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,2095,0,false,ORD,North America,Chicago,1,0.00
13.212.178.234,2082,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,8443,0,false,ORD,North America,Chicago,1,0.00
13.212.178.234,8443,0,false,ORD,North America,Chicago,1,0.00
13.212.178.234,2083,0,false,ORD,North America,Chicago,1,0.00
13.212.178.234,2095,0,false,ORD,North America,Chicago,1,0.00
13.212.243.246,2082,0,false,ORD,North America,Chicago,1,0.00
13.212.129.35,443,0,false,ORD,North America,Chicago,1,0.00
13.212.122.2,2096,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,443,0,false,ORD,North America,Chicago,1,0.00
13.212.129.35,80,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,2095,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,2087,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,80,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,2082,0,false,ORD,North America,Chicago,1,0.00
13.212.242.225,8080,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,2087,0,false,ORD,North America,Chicago,1,0.00
18.138.230.9,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.76.229,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.212.162.143,80,0,false,ORD,North America,Chicago,1,0.00
13.212.178.234,8880,0,false,ORD,North America,Chicago,1,0.00
13.212.178.234,8080,0,false,ORD,North America,Chicago,1,0.00
13.250.165.148,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.212.242.225,8880,0,false,ORD,North America,Chicago,2,0.00
13.212.129.35,2087,0,false,ORD,North America,Chicago,2,0.00
13.212.242.225,2083,0,false,ORD,North America,Chicago,2,0.00
13.212.102.9,2086,0,false,ORD,North America,Chicago,2,0.00
13.212.242.225,2053,0,false,ORD,North America,Chicago,2,0.00
13.212.178.234,2096,0,false,ORD,North America,Chicago,2,0.00
13.212.102.9,2082,0,false,ORD,North America,Chicago,2,0.00
13.212.122.2,80,0,false,ORD,North America,Chicago,2,0.00
13.212.129.35,2083,0,false,ORD,North America,Chicago,2,0.00
13.212.122.2,2086,0,false,ORD,North America,Chicago,2,0.00
13.229.50.75,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.212.122.2,2083,0,false,ORD,North America,Chicago,2,0.00
13.212.129.35,8880,0,false,ORD,North America,Chicago,2,0.00
13.212.129.35,2053,0,false,ORD,North America,Chicago,2,0.00
13.213.17.159,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.212.242.225,2095,0,false,ORD,North America,Chicago,2,0.00
13.251.164.230,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.212.102.9,2053,0,false,ORD,North America,Chicago,2,0.00
13.212.161.132,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.212.102.9,8080,0,false,ORD,North America,Chicago,2,0.00
13.212.129.35,2095,0,false,ORD,North America,Chicago,2,0.00
13.212.243.246,8880,0,false,ORD,North America,Chicago,2,0.00
13.212.122.2,443,0,false,ORD,North America,Chicago,2,0.00
13.215.253.207,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.212.122.2,2087,0,false,ORD,North America,Chicago,2,0.00
13.212.178.234,2087,0,false,ORD,North America,Chicago,2,0.00
13.212.122.2,8443,0,false,ORD,North America,Chicago,2,0.00
13.212.243.246,2096,0,false,ORD,North America,Chicago,2,0.00
13.212.242.225,2052,0,false,ORD,North America,Chicago,2,0.00
13.213.62.208,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.212.102.9,2096,0,false,ORD,North America,Chicago,2,0.00
13.212.102.9,2052,0,false,ORD,North America,Chicago,2,0.00
13.212.122.2,8880,0,false,ORD,North America,Chicago,2,0.00
13.212.243.246,2052,0,false,ORD,North America,Chicago,2,0.00
13.212.102.9,80,0,false,ORD,North America,Chicago,2,0.00
13.229.154.133,2095,0,false,ORD,North America,Chicago,2,0.00
13.212.122.2,2053,0,false,ORD,North America,Chicago,3,0.00
13.212.129.35,8080,0,false,ORD,North America,Chicago,3,0.00
13.212.129.35,2096,0,false,ORD,North America,Chicago,3,0.00
13.213.50.225,8443,443,false,SIN,Asia Pacific,Singapore,3,0.00
13.212.162.143,2096,0,false,ORD,North America,Chicago,3,0.00
13.212.178.234,2052,0,false,ORD,North America,Chicago,3,0.00
13.212.122.2,2082,0,false,ORD,North America,Chicago,3,0.00
47.128.68.144,2096,0,false,ORD,North America,Chicago,3,0.00
13.212.242.225,2096,0,false,ORD,North America,Chicago,3,0.00
13.212.243.246,80,0,false,ORD,North America,Chicago,3,0.00
13.212.162.143,2086,0,false,ORD,North America,Chicago,3,0.00
18.141.177.39,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
47.129.63.148,2096,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,8080,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,2086,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,2087,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,2053,0,false,ORD,North America,Chicago,4,0.00
47.129.63.148,80,0,false,ORD,North America,Chicago,4,0.00
47.129.63.148,8080,0,false,ORD,North America,Chicago,4,0.00
13.212.243.246,8080,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,2095,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,2082,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,2052,0,false,ORD,North America,Chicago,4,0.00
47.129.63.148,443,0,false,ORD,North America,Chicago,4,0.00
13.212.102.9,8880,0,false,ORD,North America,Chicago,4,0.00
47.128.68.144,80,0,false,ORD,North America,Chicago,4,0.00
47.129.63.148,2083,0,false,ORD,North America,Chicago,4,0.00
13.212.243.246,2083,0,false,ORD,North America,Chicago,4,0.00
47.129.63.148,2095,0,false,ORD,North America,Chicago,4,0.00
3.0.202.121,8880,0,false,ORD,North America,Chicago,4,0.00
47.129.63.148,2052,0,false,ORD,North America,Chicago,5,0.00
13.212.178.234,80,0,false,ORD,North America,Chicago,5,0.00
47.129.63.148,2086,0,false,ORD,North America,Chicago,5,0.00
3.0.202.121,2087,0,false,ORD,North America,Chicago,5,0.00
3.1.72.30,2053,0,false,ORD,North America,Chicago,5,0.00
3.0.202.121,2083,0,false,ORD,North America,Chicago,5,0.00
47.129.63.148,2082,0,false,ORD,North America,Chicago,5,0.00
47.128.68.144,2083,0,false,ORD,North America,Chicago,5,0.00
3.1.72.30,2087,0,false,ORD,North America,Chicago,5,0.00
3.0.206.153,8443,0,false,ORD,North America,Chicago,5,0.00
47.128.68.144,8443,0,false,ORD,North America,Chicago,5,0.00
13.212.162.143,2083,0,false,ORD,North America,Chicago,5,0.00
47.129.63.148,2087,0,false,ORD,North America,Chicago,5,0.00
3.1.72.30,2052,0,false,ORD,North America,Chicago,5,0.00
13.212.243.246,2053,0,false,ORD,North America,Chicago,5,0.00
47.129.63.148,2053,0,false,ORD,North America,Chicago,5,0.00
47.129.63.148,8443,0,false,ORD,North America,Chicago,5,0.00
3.0.206.153,8880,0,false,ORD,North America,Chicago,5,0.00
3.0.202.121,2086,0,false,ORD,North America,Chicago,5,0.00
13.212.229.141,80,0,false,SIN,Asia Pacific,Singapore,5,0.00
47.129.63.148,8880,0,false,ORD,North America,Chicago,5,0.00
3.1.72.30,2082,0,false,ORD,North America,Chicago,5,0.00
3.0.206.153,2087,0,false,ORD,North America,Chicago,5,0.00
47.128.68.144,443,0,false,ORD,North America,Chicago,5,0.00
3.0.206.153,2096,0,false,ORD,North America,Chicago,6,0.00
3.1.72.30,2096,0,false,ORD,North America,Chicago,6,0.00
13.212.102.9,443,0,false,ORD,North America,Chicago,6,0.00
3.1.72.30,2086,0,false,ORD,North America,Chicago,6,0.00
47.128.68.144,8880,0,false,ORD,North America,Chicago,6,0.00
3.0.206.153,2052,0,false,ORD,North America,Chicago,6,0.00
3.0.206.153,80,0,false,ORD,North America,Chicago,6,0.00
13.212.162.143,8080,0,false,ORD,North America,Chicago,6,0.00
3.0.206.153,2083,0,false,ORD,North America,Chicago,6,0.00
13.229.159.215,443,443,true,SIN,Asia Pacific,Singapore,6,0.00
3.0.202.121,2095,0,false,ORD,North America,Chicago,6,0.00
13.212.242.225,8443,0,false,ORD,North America,Chicago,6,0.00
3.0.202.121,8080,0,false,ORD,North America,Chicago,6,0.00
3.1.72.30,8080,0,false,ORD,North America,Chicago,6,0.00
3.0.202.121,2052,0,false,ORD,North America,Chicago,6,0.00
3.0.206.153,8080,0,false,ORD,North America,Chicago,6,0.00
3.0.202.121,80,0,false,ORD,North America,Chicago,7,0.00
3.0.206.153,2053,0,false,ORD,North America,Chicago,7,0.00
3.0.202.121,2082,0,false,ORD,North America,Chicago,7,0.00
3.0.206.153,2086,0,false,ORD,North America,Chicago,7,0.00
13.212.242.225,2086,0,false,ORD,North America,Chicago,7,0.00
13.212.129.35,2086,0,false,ORD,North America,Chicago,7,0.00
3.1.72.30,80,0,false,ORD,North America,Chicago,7,0.00
13.212.129.35,8443,0,false,ORD,North America,Chicago,7,0.00
3.0.206.153,443,0,false,ORD,North America,Chicago,7,0.00
3.0.202.121,443,0,false,ORD,North America,Chicago,7,0.00
3.1.72.30,8880,0,false,ORD,North America,Chicago,8,0.00
3.0.202.121,2096,0,false,ORD,North America,Chicago,8,0.00
3.1.72.30,8443,0,false,ORD,North America,Chicago,8,0.00
3.0.206.153,2095,0,false,ORD,North America,Chicago,8,0.00
3.0.206.153,2082,0,false,ORD,North America,Chicago,8,0.00
3.1.72.30,2095,0,false,ORD,North America,Chicago,8,0.00
3.0.202.121,2053,0,false,ORD,North America,Chicago,8,0.00
3.0.202.121,8443,0,false,ORD,North America,Chicago,9,0.00
3.1.72.30,2083,0,false,ORD,North America,Chicago,9,0.00
3.1.72.30,443,0,false,ORD,North America,Chicago,9,0.00
13.212.243.246,2087,0,false,ORD,North America,Chicago,12,0.00
13.212.122.2,2052,0,false,ORD,North America,Chicago,14,0.00
13.212.162.143,443,0,false,ORD,North America,Chicago,22,0.00
13.212.122.2,2095,0,false,ORD,North America,Chicago,25,0.00
16.162.37.167,443,0,true,HKG,Asia Pacific,Hong Kong,40,0.00
52.66.86.236,8443,0,false,ORD,North America,Chicago,49,0.00
65.0.32.179,80,0,false,ORD,North America,Chicago,49,0.00
35.154.124.94,2053,0,false,ORD,North America,Chicago,49,0.00
65.1.95.108,2086,0,false,ORD,North America,Chicago,49,0.00
52.66.29.154,2087,0,false,ORD,North America,Chicago,49,0.00
52.66.86.236,8080,0,false,ORD,North America,Chicago,49,0.00
52.66.29.154,2053,0,false,ORD,North America,Chicago,49,0.00
52.66.86.236,2095,0,false,ORD,North America,Chicago,49,0.00
3.110.108.48,80,0,false,ORD,North America,Chicago,49,0.00
3.109.56.7,2095,0,false,ORD,North America,Chicago,49,0.00
65.1.95.161,80,0,false,ORD,North America,Chicago,49,0.00
52.66.86.236,443,0,false,ORD,North America,Chicago,49,0.00
3.110.108.147,2087,0,false,ORD,North America,Chicago,49,0.00
65.1.95.108,8080,0,false,ORD,North America,Chicago,49,0.00
65.0.7.58,2095,0,false,ORD,North America,Chicago,49,0.00
65.0.7.58,2087,0,false,ORD,North America,Chicago,49,0.00
65.2.37.187,2083,0,false,ORD,North America,Chicago,49,0.00
52.66.86.236,2082,0,false,ORD,North America,Chicago,49,0.00
65.2.37.187,8080,0,false,ORD,North America,Chicago,49,0.00
35.154.124.94,2052,0,false,ORD,North America,Chicago,49,0.00
65.0.7.58,2082,0,false,ORD,North America,Chicago,49,0.00
3.110.108.147,443,0,false,ORD,North America,Chicago,49,0.00
65.0.32.179,2086,0,false,ORD,North America,Chicago,49,0.00
3.111.31.32,8080,0,false,ORD,North America,Chicago,49,0.00
3.110.108.147,2053,0,false,ORD,North America,Chicago,49,0.00
65.1.95.108,2053,0,false,ORD,North America,Chicago,49,0.00
43.204.115.21,2096,80,false,ORD,North America,Chicago,50,0.00
52.66.86.236,8880,0,false,ORD,North America,Chicago,50,0.00
3.110.108.48,2083,0,false,ORD,North America,Chicago,50,0.00
3.110.108.147,2096,0,false,ORD,North America,Chicago,50,0.00
3.110.108.48,443,0,false,ORD,North America,Chicago,50,0.00
65.0.20.89,443,0,false,ORD,North America,Chicago,50,0.00
3.110.108.48,2053,0,false,ORD,North America,Chicago,50,0.00
3.109.56.7,80,0,false,ORD,North America,Chicago,50,0.00
35.154.124.94,2096,0,false,ORD,North America,Chicago,50,0.00
65.0.87.193,2096,0,false,ORD,North America,Chicago,50,0.00
65.1.95.161,2082,0,false,ORD,North America,Chicago,50,0.00
65.1.95.108,2095,0,false,ORD,North America,Chicago,50,0.00
65.0.7.58,80,0,false,ORD,North America,Chicago,50,0.00
15.207.18.25,2083,0,false,ORD,North America,Chicago,50,0.00
3.109.123.195,80,0,false,ORD,North America,Chicago,50,0.00
35.154.124.94,8880,0,false,ORD,North America,Chicago,50,0.00
3.109.123.195,2096,0,false,ORD,North America,Chicago,50,0.00
3.109.123.195,2082,0,false,ORD,North America,Chicago,50,0.00
3.109.56.7,443,0,false,ORD,North America,Chicago,51,0.00
3.109.123.195,2086,0,false,ORD,North America,Chicago,51,0.00
3.110.108.48,2086,0,false,ORD,North America,Chicago,51,0.00
3.111.31.32,2096,0,false,ORD,North America,Chicago,51,0.00
3.109.123.195,443,0,false,ORD,North America,Chicago,51,0.00
65.0.20.89,2096,0,false,ORD,North America,Chicago,52,0.00
